Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
4.255930424,0.869116355,0.000300472,-0.009725924,0.000300463,-0.009726195,0.23826104,0.286000013,0.023571507,0.086999997,0.869114027,1.069114027
4.30604291,0.880795885,0.000202282,-0.006151247,0.000202269,-0.006151633,0.24225005,0.294,0.015187271,0.086999997,0.880794716,1.080794716
4.357008934,0.89239566,0.000135914,-0.003407947,0.000135896,-0.003408492,0.251143451,0.289999992,0.00801869,0.043000001,0.8923945,1.0923945
4.406617403,0.909135642,9.31E-05,-0.001107065,9.30E-05,-0.001107967,0.300866691,0.270999998,0.001903467,0,0.909133968,1.109133968
4.456076384,0.929795606,7.39E-05,-0.000838539,7.38E-05,-0.000840214,0.231444897,0.252000004,0.001466301,-0.043000001,0.92979354,1.12979354
4.506077051,0.940035559,6.53E-05,-0.000215456,6.52E-05,-0.000217734,0.286079356,0.256000012,0.000108132,0,0.940034535,1.140034535
4.556108475,0.950135524,6.73E-05,0.001295724,6.72E-05,0.00129264,0.218598905,0.245000005,-0.003491105,0.043000001,0.950134515,1.150134515
4.606220722,0.960375527,8.06E-05,0.002068516,8.04E-05,0.002064322,0.28623764,0.256000012,-0.00560516,0,0.960374503,1.160374503
4.656579733,0.970395467,0.000105588,0.002128124,0.0001054,0.00212246,0.279058658,0.248999998,-0.005665529,0,0.970394466,1.170394466
4.707611322,0.98025547,0.000126574,0.001063049,0.00012632,0.001055435,0.23772817,0.252000004,-0.002983962,-0.043000001,0.980254485,1.180254485
4.756253719,0.995255528,0.000129365,0.000482188,0.000128967,0.000470252,0.285801123,0.256000012,-0.000835501,0,0.995254029,1.195254029
4.806646109,1.020317412,0.006414152,0.013578245,0.006413308,0.013552919,0.29198065,0.25999999,-0.114151513,-0.043000001,1.020315068,1.220315068
4.856257439,1.032919364,0.009726507,0.020008444,0.009725275,0.019971486,0.20521592,0.256000012,-0.16897918,0,1.032918463,1.232918463
4.909046173,1.043617281,0.009940588,0.019774654,0.00993889,0.019723717,0.231066582,0.270999998,-0.17860285,0,1.043616718,1.243616718
4.95591116,1.054395293,0.010149086,0.018810079,0.01014674,0.018739704,0.303844574,0.270999998,-0.175294683,-0.086999997,1.054394929,1.254394929
5.009412289,1.064633594,0.010341697,0.015406464,0.010338508,0.015310788,0.28885897,0.256000012,-0.155045922,-0.086999997,1.06463356,1.26463356
5.056106567,1.090251888,0.010619816,0.001937795,0.010612936,0.001731383,0.290647807,0.263999999,-0.108687314,-0.174999997,1.09025151,1.29025151
5.104772568,1.090251888,0.010619816,0.001937795,0.010612936,0.001731383,0.289000337,0.268000007,-0.110334095,-0.218999997,1.09025151,1.29025151
5.156266451,1.111891658,0.010547126,-0.010719252,0.010533958,-0.011114384,0.245327551,0.270999998,-0.042656051,-0.174999997,1.111895815,1.311895815
5.206959009,1.123270807,0.010410158,-0.015928075,0.010391633,-0.016483922,0.236335907,0.286000013,0.001699449,-0.174999997,1.123276585,1.323276585
5.257493496,1.134649142,0.010213924,-0.021227436,0.01018786,-0.022009287,0.231627033,0.286000013,0.06083223,-0.174999997,1.134657113,1.334657113
5.306490898,1.14594631,0.009964119,-0.025814758,0.00992754,-0.026912058,0.231101579,0.286000013,0.132925223,-0.174999997,1.145957215,1.345957215
5.356076241,1.172235226,0.009199118,-0.032264996,0.009118614,-0.034681218,0.194209068,0.248999998,0.317304467,0,1.172257227,1.372257227
5.40615654,1.181870068,0.00888406,-0.031618006,0.008776567,-0.034844575,0.182256012,0.237000003,0.38956187,0.043000001,1.181898462,1.381898462
5.456495762,1.19112573,0.008601126,-0.027876858,0.008459218,-0.032136858,0.167292008,0.222000003,0.447794413,0.043000001,1.191161903,1.391161903
5.509886742,1.199642792,0.008378133,-0.02241872,0.008194893,-0.027919504,0.153550457,0.207000002,0.492708938,0.130999997,1.199688114,1.399688114
5.556124926,1.20770117,0.008215237,-0.01520224,0.007981856,-0.022207637,0.152665886,0.202999994,0.555171837,0.263000011,1.207757504,1.407757504
5.60660243,1.215080591,0.008122089,-0.006585955,0.007830827,-0.015329098,0.139279947,0.180999994,0.554420381,0.263000011,1.215149707,1.415149707
5.657229185,1.231579466,0.008220643,0.030972026,0.007742601,0.016609423,0.144280852,0.147,0.539986625,0.395000011,1.231692298,1.431692298
5.704854488,1.231579466,0.008220643,0.030972026,0.007742601,0.016609423,0.140326449,0.143000007,0.525293137,0.526000023,1.231692298,1.431692298
5.756621122,1.255962526,0.01040506,0.06944423,0.009409408,0.039484315,0.140911638,0.135000005,0.649394424,0.526000023,1.256250951,1.456250951
5.806255579,1.263612396,0.011091338,0.092487495,0.009837366,0.05470734,0.14343704,0.131999999,0.670114121,0.569999993,1.263995859,1.463995859
5.857148409,1.269065958,0.01162808,0.116188232,0.010149683,0.071604672,0.146343703,0.135000005,0.701158138,0.614000022,1.269534913,1.469534913
5.906779528,1.274286506,0.012270767,0.140520573,0.010539438,0.088264861,0.148768038,0.138999999,0.734780638,0.657999992,1.274859875,1.474859875
5.95613265,1.284987776,0.013992336,0.192104101,0.011596352,0.119569037,0.147990364,0.135000005,0.735347392,0.702000022,1.285872481,1.485872481
6.006720304,1.293150719,0.015699059,0.232973711,0.012624265,0.139549605,0.156646537,0.143000007,0.792483166,0.790000021,1.294401733,1.494401733
6.056651115,1.301390529,0.017783341,0.276213605,0.013819994,0.1551894,0.153413693,0.138999999,0.779082953,0.657999992,1.303182191,1.503182191
