Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
0.000102758,0.010062406,0.040662921,0.01019269,0.040662921,0.01019269,0.025634765,0,0,0,0.0100614,0.2100614
0.007894754,0.010062406,0.040662921,0.01019269,0.040662921,0.01019269,0.025634765,0,0,0,0.0100614,0.2100614
0.057953119,0.010062406,0.040662921,0.01019269,0.040662921,0.01019269,0.025634765,0,0,0,0.0100614,0.2100614
0.110895872,0.010182401,0.040664092,0.009666543,0.040664092,0.009666543,0.025529494,0,0,0,0.010182388,0.210182388
0.157262325,0.010182401,0.040664092,0.009666543,0.040664092,0.009666543,0.001085617,0.003,-0.006135677,0.043000001,0.010182388,0.210182388
0.208630085,0.010322394,0.040665446,0.00957498,0.040665446,0.00957498,0.025510804,0,0,0,0.01032238,0.21032238
0.259636641,0.010382391,0.04066602,0.009473163,0.04066602,0.009473163,0.025490155,0,0,0,0.010382385,0.210382385
0.307482243,0.010382391,0.04066602,0.009473163,0.04066602,0.009473163,0.025490155,0,0,0,0.010382385,0.210382385
0.360594034,0.010442389,0.040666588,0.009439099,0.040666588,0.009439099,0.034078038,0.003,-0.006129467,-0.043000001,0.010442383,0.210442383
0.408835173,0.010822373,0.040669996,0.00777694,0.040669996,0.00777694,0.03406877,0.003,-0.00608212,-0.043000001,0.010822335,0.210822335
0.458469868,0.011562356,0.040675013,0.006048403,0.040675013,0.006048403,0.035578925,0.022,-0.044242439,0,0.011562282,0.211562282
0.50873065,0.012602337,0.040681304,0.005736362,0.040681304,0.005736362,0,0.033,-0.066274066,0.043000001,0.012602233,0.212602233
0.558426142,0.013862313,0.040689048,0.005451082,0.040689048,0.005451082,0.059959711,0.033,-0.06619505,-0.043000001,0.013862187,0.213862187
0.608387947,0.015122297,0.0406954,0.004568544,0.0406954,0.004568544,0,0.033,-0.065924923,0.043000001,0.015122171,0.215122171
0.660601616,0.016382281,0.040701672,0.003452731,0.040701672,0.003452731,0.034700209,0.029999999,-0.05961888,0,0.016382155,0.216382155
0.708606482,0.019422271,0.040708295,-0.001003184,0.040708295,-0.001003184,0.060403465,0.029999999,-0.058344472,-0.086999997,0.019421967,0.219421967
0.759098053,0.02062227,0.040706944,-0.0018882,0.040706944,-0.0018882,0.035834319,0.029999999,-0.058087559,0,0.02062215,0.22062215
0.808490038,0.021882268,0.040704565,-0.002849661,0.040704565,-0.002849661,0.036118908,0.029999999,-0.057807307,0,0.021882142,0.221882142
0.858518362,0.023222263,0.040700746,-0.004022406,0.040700746,-0.004022406,0.036464637,0.029999999,-0.057464175,0,0.023222129,0.223222129
0.909261942,0.024642251,0.040695035,-0.005852103,0.040695035,-0.005852103,0.059805043,0.033,-0.062621884,-0.043000001,0.024642109,0.224642109
0.962752819,0.025962224,0.040686742,-0.008106185,0.040686742,-0.008106185,0.067280245,0.037,-0.069396832,-0.086999997,0.025962092,0.225962092
1.008256435,0.029822049,0.040649963,-0.013533513,0.040649963,-0.013533513,0.038233993,0.037,-0.067404073,0,0.029821663,0.229821663
1.058306694,0.031761849,0.040622143,-0.016115211,0.040622143,-0.016115211,0.073552571,0.048999999,-0.087985635,-0.043000001,0.031761655,0.231761655
1.109307289,0.033781566,0.040588329,-0.018639176,0.040588329,-0.018639176,0.078243985,0.056000002,-0.099108639,-0.043000001,0.033781364,0.233781364
1.160037279,0.036101145,0.040544057,-0.021211657,0.040544057,-0.021211657,0.07837957,0.056000002,-0.097609129,-0.043000001,0.036100913,0.236100913
