Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
9.036064147949219e-05,-0.04266699568709561,0.011739925214172112,0.7489099311245982,0.03847013299165488,-0.036303684629000244,0.012024149310424986,0.0,-0.0,0.0,-0.0218758550193468,0.2
0.0062601566314697266,-0.04266699568709561,0.011739925214172112,0.7489099311245982,0.03847013299165488,-0.036303684629000244,0.012024149310424986,0.0,-0.0,0.0,-0.0218758550193468,0.2
0.05862736701965332,-0.04266699568709561,0.011739925214172112,0.7489099311245982,0.03847013299165488,-0.036303684629000244,0.012024149310424986,0.0,-0.0,0.0,-0.0218758550193468,0.2
0.1082456111907959,-0.04266699568709561,0.011739925214172112,0.7489099311245982,0.03847013299165488,-0.036303684629000244,0.012024149310424986,0.0,-0.0,0.0,-0.0218758550193468,0.2
0.1599576473236084,-0.04266699568709561,0.011739925214172112,0.7489099311245982,0.03847013299165488,-0.036303684629000244,0.012024149310424986,0.0,-0.0,0.0,-0.0218758550193468,0.2
0.21233820915222168,-0.04266699568709561,0.011739925214172112,0.7489099311245982,0.03847013299165488,-0.036303684629000244,0.012024149310424986,0.0,-0.0,0.0,-0.0218758550193468,0.2
0.26181674003601074,-0.04262304980025975,0.01178077565654049,0.7494288536969236,0.03846795521747194,-0.03578576005899248,0.012026278333486672,0.0,-0.0,0.0,-0.021815855908680022,0.2
0.31252574920654297,-0.04257912512496719,0.011821648891772271,0.7500702427527635,0.03846580849954813,-0.03514536629818976,0.015393246146976123,0.007000000216066837,-0.00872924932335492,0.08699999749660492,-0.02175585598360294,0.2
0.3612499237060547,-0.04231599556882976,0.012067337195197451,0.7538507831589848,0.038453540285642816,-0.031370740805770285,0.013317626194447287,0.003000000026077032,-0.0038528590010171913,0.0430000014603138,-0.02139583916678678,0.2
0.4175686836242676,-0.04206843664080473,0.012300391734633985,0.7572273295686749,0.03844334322774634,-0.027999691443343577,0.015327982151171688,0.007000000216066837,-0.009225350724204032,0.08699999749660492,-0.021055780415899398,0.2
