Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
0.00010323524475097656,-0.00970774483826714,-0.013002194120160487,0.7514020992663045,-0.002330081238917104,-0.033895628450516975,0.013135199544180737,0.0,0.0,0.0,-0.016058091204434313,0.2
0.007957935333251953,-0.00970774483826714,-0.013002194120160487,0.7514020992663045,-0.002330081238917104,-0.033895628450516975,0.013135199544180737,0.0,0.0,0.0,-0.016058091204434313,0.2
0.05672287940979004,-0.00970774483826714,-0.013002194120160487,0.7514020992663045,-0.002330081238917104,-0.033895628450516975,0.013135199544180737,0.0,0.0,0.0,-0.016058091204434313,0.2
0.1084444522857666,-0.00970774483826714,-0.013002194120160486,0.7514020992663045,-0.0023300812389171026,-0.033895628450516975,0.013135199544180737,0.0,0.0,0.0,-0.016058091204434313,0.2
0.15462517738342285,-0.00970774483826714,-0.013002194120160486,0.7514020992663045,-0.0023300812389171026,-0.033895628450516975,0.015928313375150965,0.003000000026077032,0.001112040105292347,0.0430000014603138,-0.016058091204434313,0.2
0.20656466484069824,-0.009576281641606446,-0.01287924121948676,0.7531491102131166,-0.002336081056140028,-0.03215081023425148,0.01595657266385946,0.003000000026077032,0.0010653627106931144,0.0430000014603138,-0.01587823101041149,0.2
0.2648622989654541,-0.00931390976360777,-0.012632743950110084,0.7577454018730728,-0.002347271528181888,-0.027558831820836738,0.019264427112923352,0.010999999940395355,0.0034503189527475557,0.13099999725818634,-0.015518414913161187,0.2
0.30655932426452637,-0.009110688843297854,-0.012440127206037663,0.7606187024494727,-0.0023547439836673575,-0.02468881875779294,0.018369348384432823,0.007000000216066837,0.0020145037715393025,0.08699999749660492,-0.015238522228768422,0.2
0.3558652400970459,-0.008908022273046486,-0.012246927349759979,0.7644242711875967,-0.0023614130419874558,-0.020886478557018417,0.015875970155606697,0.003000000026077032,0.0007593992679944656,0.0430000014603138,-0.014958609190227037,0.2
0.407243013381958,-0.00876373837191518,-0.012108427759385688,0.7667569659373792,-0.0023654859157205515,-0.018556053823377328,0.017850998572646756,0.007000000216066837,0.0016231850372080976,0.08699999749660492,-0.014758655922191352,0.2
