Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
3.062102556,0.319514527,0.298444138,0.696491364,-0.003307728,-0.003382967,0.288449485,0.342999995,-0.146953151,0.130999997,0.437534052,0.637534052
3.119079113,0.329920419,0.307169619,0.699448178,-0.003292195,0.00609389,0.281082196,0.335999995,-0.188619583,0.043000001,0.451135608,0.651135608
3.161192417,0.340066929,0.315706328,0.700838501,-0.003167255,0.014204814,0.265044701,0.319999993,-0.220082619,-0.043000001,0.464416732,0.664416732
3.214992523,0.354860255,0.328194971,0.699939355,-0.002786569,0.02379475,0.262228977,0.317000002,-0.274067365,-0.174999997,0.483804248,0.683804248
3.26119566,0.373351639,0.34371294,0.695350823,-0.002084686,0.033507686,0.239020956,0.294,-0.318454302,-0.086999997,0.507968966,0.707968966
3.310390949,0.373351639,0.34371294,0.695350823,-0.002084686,0.033507686,0.224152973,0.279000014,-0.302206649,-0.174999997,0.507968966,0.707968966
3.361051559,0.390148853,0.357577065,0.678636519,-0.001318766,0.030984529,0.210831346,0.25999999,-0.308071529,-0.218999997,0.529759557,0.729759557
3.414691687,0.398027404,0.363896711,0.668589151,-0.000996831,0.027972687,0.267077547,0.245000005,-0.297915745,-0.307000011,0.539862576,0.739862576
3.457079649,0.40549949,0.369763352,0.654497435,-0.00072682,0.020782439,0.257281352,0.225999996,-0.27181796,-0.351000011,0.549364675,0.749364675
3.506403685,0.41516244,0.373506241,0.632608432,-0.00339483,0.006485001,0.250440367,0.218999997,-0.214432255,-0.351000011,0.559393594,0.759393594
3.556229591,0.427411852,0.375536536,0.609100474,-0.008878965,-0.008141082,0.257546269,0.225999996,-0.13993059,-0.351000011,0.570588123,0.770588123
3.604350328,0.427411852,0.375536536,0.609100474,-0.008878965,-0.008141082,0.257546269,0.225999996,-0.13993059,-0.351000011,0.570588123,0.770588123
3.655451298,0.442825085,0.386089368,0.588045201,-0.009047516,-0.013245359,0.262421527,0.230000004,-0.154402149,-0.218999997,0.589410212,0.789410212
3.706418037,0.45105499,0.391555858,0.578942964,-0.009151391,-0.013346049,0.275489918,0.245000005,-0.178836483,-0.218999997,0.599371598,0.799371598
3.75604558,0.459636079,0.397143556,0.570738517,-0.009256335,-0.011775439,0.225501874,0.268000007,-0.217682201,-0.130999997,0.60970107,0.80970107
3.80585885,0.47299327,0.405657711,0.55956651,-0.009368666,-0.006868548,0.224104972,0.270999998,-0.264751603,-0.174999997,0.625690594,0.825690594
3.855432749,0.491070012,0.416847543,0.545141393,-0.009380345,0.002306858,0.217550394,0.268000007,-0.335521319,-0.218999997,0.647172166,0.847172166
3.904406786,0.491070012,0.416847543,0.545141393,-0.009380345,0.002306858,0.205015067,0.256000012,-0.320497984,-0.174999997,0.647172166,0.847172166
